21.1704 	INFO 	Keyboard events cleared
21.1702 	EXP 	fixation: autoDraw = False
21.1702 	EXP 	grating: autoDraw = True
21.4701 	EXP 	grating: autoDraw = False
21.8202 	EXP 	Device response: <KeyPress from None: t=21.81596150000405, value=down, duration=None>
21.8206 	EXP 	New trial (rep=14, index=0): <Trial 14 (0 in rep 14) data={'thisN': 14, 'thisTrialN': 0, 'thisRepN': 14}>
21.8221 	DATA 	Keypress: down
21.8364 	EXP 	fixation: autoDraw = False
21.8364 	EXP 	grating: autoDraw = False
21.8364 	EXP 	grating: ori = np.float64(4.0)
21.8364 	EXP 	fixation: autoDraw = True
22.0038 	EXP 	Device response: <KeyPress from None: t=21.81596150000405, value=down, duration=0.18229229999997187>
22.8361 	INFO 	Keyboard events cleared
22.8359 	EXP 	fixation: autoDraw = False
22.8359 	EXP 	grating: autoDraw = True
23.1356 	EXP 	grating: autoDraw = False
23.3861 	EXP 	Device response: <KeyPress from None: t=23.37069270000211, value=up, duration=None>
23.3865 	EXP 	New trial (rep=15, index=0): <Trial 15 (0 in rep 15) data={'thisN': 15, 'thisTrialN': 0, 'thisRepN': 15}>
23.3879 	DATA 	Keypress: up
23.4022 	EXP 	fixation: autoDraw = False
23.4022 	EXP 	grating: autoDraw = False
23.4022 	EXP 	grating: ori = np.float64(0.0)
23.4022 	EXP 	fixation: autoDraw = True
23.5527 	EXP 	Device response: <KeyPress from None: t=23.37069270000211, value=up, duration=0.1733591000083834>
24.4018 	INFO 	Keyboard events cleared
24.4016 	EXP 	fixation: autoDraw = False
24.4016 	EXP 	grating: autoDraw = True
24.7014 	EXP 	grating: autoDraw = False
25.0351 	EXP 	Device response: <KeyPress from None: t=25.02290599999833, value=up, duration=None>
25.0355 	EXP 	New trial (rep=16, index=0): <Trial 16 (0 in rep 16) data={'thisN': 16, 'thisTrialN': 0, 'thisRepN': 16}>
25.0367 	DATA 	Keypress: up
25.0512 	EXP 	fixation: autoDraw = False
25.0512 	EXP 	grating: autoDraw = False
25.0512 	EXP 	grating: ori = np.float64(0.0)
25.0512 	EXP 	fixation: autoDraw = True
25.2181 	EXP 	Device response: <KeyPress from None: t=25.02290599999833, value=up, duration=0.1795859000121709>
26.0508 	INFO 	Keyboard events cleared
26.0506 	EXP 	fixation: autoDraw = False
26.0506 	EXP 	grating: autoDraw = True
26.3504 	EXP 	grating: autoDraw = False
26.6172 	EXP 	Device response: <KeyPress from None: t=26.613174800004344, value=down, duration=None>
26.6175 	EXP 	New trial (rep=17, index=0): <Trial 17 (0 in rep 17) data={'thisN': 17, 'thisTrialN': 0, 'thisRepN': 17}>
26.6188 	DATA 	Keypress: down
26.6334 	EXP 	fixation: autoDraw = False
26.6334 	EXP 	grating: autoDraw = False
26.6334 	EXP 	grating: ori = np.float64(0.0)
